,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1560,2519,43,technician,single,tertiary,yes,0,no,no,cellular,29,aug,73,4,-1,0,unknown,0
1561,2074,53,technician,married,secondary,no,230,no,yes,cellular,13,aug,112,2,-1,0,unknown,0
1562,2473,32,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357,3,-1,0,unknown,0
1563,4450,53,blue-collar,married,primary,no,3316,yes,no,unknown,23,may,331,6,-1,0,unknown,0
1564,833,38,admin.,married,secondary,no,3190,yes,no,unknown,20,jun,20,2,-1,0,unknown,0
1565,682,37,self-employed,married,secondary,no,4153,yes,no,cellular,31,jul,35,16,-1,0,unknown,0
1566,1819,33,technician,divorced,secondary,yes,10,yes,yes,cellular,18,nov,167,5,-1,0,unknown,0
1567,1618,50,blue-collar,married,primary,no,8139,yes,no,cellular,18,aug,256,6,-1,0,unknown,0
1568,3997,43,technician,married,secondary,no,275,no,no,cellular,25,aug,69,6,-1,0,unknown,0
1569,2538,44,management,married,secondary,no,-1746,yes,no,unknown,20,jun,218,1,-1,0,unknown,0
1570,2667,28,blue-collar,single,secondary,no,43,no,no,unknown,19,may,190,1,-1,0,unknown,0
1571,333,32,services,married,primary,no,228,yes,no,cellular,21,jul,1017,6,-1,0,unknown,1
1572,2190,36,technician,married,tertiary,no,837,no,no,cellular,28,aug,68,6,-1,0,unknown,0
1573,1976,27,blue-collar,single,secondary,no,113,no,no,cellular,22,jul,39,17,-1,0,unknown,0
1574,4255,42,management,married,secondary,no,1331,no,no,cellular,23,jul,698,2,-1,0,unknown,0
1575,1204,44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,210,3,-1,0,unknown,0
1576,2820,34,management,married,tertiary,no,1116,yes,no,cellular,25,jul,53,5,-1,0,unknown,0
1577,2909,39,admin.,married,secondary,no,406,no,no,cellular,30,jul,253,5,-1,0,unknown,0
1578,2697,25,management,single,tertiary,no,2506,no,no,cellular,17,feb,485,1,-1,0,unknown,1
1579,2445,35,housemaid,married,tertiary,no,20,yes,yes,cellular,17,jul,505,3,-1,0,unknown,0
1580,626,33,management,single,tertiary,no,9449,yes,no,cellular,8,may,428,1,-1,0,unknown,0
1581,3660,32,management,single,secondary,no,249,yes,no,unknown,2,jun,258,1,-1,0,unknown,0
1582,800,50,management,married,tertiary,no,2881,no,no,cellular,5,aug,510,2,2,5,other,0
1583,935,46,blue-collar,married,primary,no,2904,no,no,cellular,20,apr,277,2,-1,0,unknown,0
1584,138,52,management,married,tertiary,no,-970,yes,no,cellular,4,feb,489,1,-1,0,unknown,1
1585,2559,43,technician,married,secondary,no,17,yes,no,unknown,16,may,353,4,-1,0,unknown,0
1586,4101,48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,unknown,0
1587,2368,35,services,married,secondary,no,195,yes,no,cellular,17,apr,203,1,-1,0,unknown,0
1588,1423,51,admin.,divorced,secondary,no,467,yes,no,unknown,19,may,83,1,-1,0,unknown,0
1589,53,34,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441,1,56,1,other,1
1590,3614,71,retired,divorced,tertiary,no,261,no,no,cellular,12,aug,1117,2,-1,0,unknown,0
1591,2477,53,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,1
1592,2714,47,technician,divorced,tertiary,no,477,yes,no,telephone,7,may,973,1,366,1,failure,0
1593,1403,29,blue-collar,married,secondary,no,912,yes,no,cellular,13,may,785,1,-1,0,unknown,0
1594,2824,28,management,single,tertiary,no,2380,no,no,cellular,14,sep,394,2,-1,0,unknown,0
1595,3457,30,management,single,tertiary,no,6164,yes,no,unknown,27,may,152,11,-1,0,unknown,0
1596,2660,32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501,4,-1,0,unknown,0
1597,3514,39,unemployed,married,secondary,no,270,yes,no,unknown,3,jun,116,1,-1,0,unknown,0
1598,450,35,technician,married,secondary,no,4508,yes,no,cellular,18,nov,854,1,-1,0,unknown,1
1599,2155,34,self-employed,married,primary,no,712,yes,no,unknown,2,jun,326,3,-1,0,unknown,0
1600,944,40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,0,unknown,1
1601,1731,58,retired,married,secondary,no,235,no,no,cellular,27,aug,88,4,-1,0,unknown,0
1602,916,36,blue-collar,married,secondary,no,13,no,no,unknown,3,jun,284,1,-1,0,unknown,0
1603,3651,57,retired,married,tertiary,no,0,no,no,cellular,12,aug,116,4,-1,0,unknown,0
1604,1191,30,blue-collar,married,secondary,no,6,yes,no,cellular,28,jan,241,3,-1,0,unknown,0
1605,2204,49,services,married,secondary,no,47,no,no,unknown,5,may,234,2,-1,0,unknown,0
1606,3033,50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,1
1607,550,54,blue-collar,married,primary,no,211,no,no,unknown,19,jun,200,2,-1,0,unknown,0
1608,4427,42,self-employed,married,tertiary,no,0,no,no,cellular,8,aug,118,6,-1,0,unknown,0
1609,1340,48,technician,married,secondary,no,127,no,yes,cellular,7,aug,524,5,-1,0,unknown,0
1610,2785,41,technician,married,secondary,no,902,no,no,unknown,16,jun,35,6,-1,0,unknown,0
1611,2684,34,blue-collar,married,secondary,no,67,yes,yes,unknown,8,may,672,3,-1,0,unknown,0
1612,3652,29,admin.,single,secondary,no,1070,yes,no,unknown,19,may,30,1,357,1,other,1
1613,3135,48,management,married,tertiary,no,1808,yes,no,cellular,26,feb,245,1,-1,0,unknown,1
1614,171,37,management,single,tertiary,no,37,no,no,cellular,28,jan,253,2,-1,0,unknown,0
1615,1748,49,admin.,married,secondary,no,197,yes,no,cellular,13,apr,223,1,182,2,failure,1
1616,1528,31,blue-collar,single,secondary,no,16,no,no,cellular,7,jul,387,1,-1,0,unknown,0
1617,4033,37,management,married,tertiary,no,3288,no,no,cellular,8,aug,124,2,-1,0,unknown,0
1618,1077,38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,164,2,130,2,failure,1
1619,3642,52,management,single,tertiary,no,83,no,no,cellular,26,aug,1223,6,-1,0,unknown,1
1620,847,54,retired,married,primary,no,0,yes,no,cellular,11,jul,159,2,-1,0,unknown,0
1621,3269,37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,may,133,2,-1,0,unknown,0
1622,2696,55,management,divorced,tertiary,no,9756,yes,no,cellular,5,jun,103,2,95,1,other,1
1623,4035,47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,-1,0,unknown,0
1624,3687,29,blue-collar,single,secondary,no,770,yes,no,cellular,17,apr,341,1,-1,0,unknown,0
1625,2919,44,management,married,tertiary,no,7635,no,no,cellular,21,aug,719,5,-1,0,unknown,0
1626,2617,41,services,married,secondary,no,171,no,no,cellular,21,jul,71,9,-1,0,unknown,0
1627,3979,32,management,single,tertiary,no,751,yes,no,unknown,8,may,64,1,-1,0,unknown,0
1628,1081,48,admin.,married,secondary,no,112,no,no,cellular,18,aug,139,5,-1,0,unknown,0
1629,2333,36,services,married,secondary,no,338,no,no,unknown,14,may,90,1,-1,0,unknown,0
1630,4293,33,blue-collar,single,secondary,no,1925,yes,no,cellular,2,mar,76,2,-1,0,unknown,0
1631,3479,25,technician,single,tertiary,no,468,yes,no,unknown,15,may,147,1,-1,0,unknown,0
1632,1449,31,management,married,tertiary,no,1224,yes,yes,cellular,24,jul,1441,2,-1,0,unknown,1
1633,4281,52,management,married,secondary,no,335,no,no,cellular,21,oct,411,1,182,1,failure,1
1634,669,56,technician,married,secondary,no,4063,no,yes,telephone,28,jul,31,4,-1,0,unknown,0
1635,947,40,services,single,secondary,no,888,yes,no,unknown,12,may,169,2,-1,0,unknown,0
1636,1540,31,admin.,divorced,secondary,no,1210,no,no,cellular,16,jul,350,1,-1,0,unknown,0
1637,3548,39,admin.,married,secondary,no,-650,no,no,cellular,15,may,123,2,364,1,failure,0
1638,187,37,services,single,secondary,no,21,yes,no,cellular,2,feb,96,1,271,2,other,0
1639,991,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown,1
1640,3904,32,admin.,married,secondary,no,76,yes,no,unknown,21,may,189,2,-1,0,unknown,0
1641,3868,31,admin.,single,secondary,no,-407,no,yes,cellular,7,jul,230,1,-1,0,unknown,0
1642,295,49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,988,2,-1,0,unknown,1
1643,4372,30,technician,single,secondary,no,4787,yes,no,cellular,18,nov,266,1,167,2,failure,0
1644,1938,44,self-employed,divorced,secondary,no,80,yes,yes,unknown,14,may,387,2,-1,0,unknown,0
1645,4025,41,blue-collar,married,secondary,no,1334,yes,no,cellular,20,apr,234,5,-1,0,unknown,0
1646,1093,30,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,unknown,0
1647,3048,35,services,single,secondary,no,414,yes,no,cellular,20,apr,11,5,319,2,other,0
1648,541,27,technician,single,unknown,no,59,no,no,cellular,15,jul,792,4,-1,0,unknown,0
1649,141,32,management,single,tertiary,no,0,yes,no,cellular,22,jul,455,2,-1,0,unknown,0
1650,440,37,admin.,divorced,tertiary,no,4303,yes,no,unknown,23,may,168,1,-1,0,unknown,0
1651,2045,56,management,married,tertiary,no,318,no,yes,telephone,9,jul,246,3,-1,0,unknown,0
1652,3392,32,services,married,secondary,no,180,yes,no,telephone,15,may,45,2,-1,0,unknown,0
1653,530,32,services,single,secondary,no,182,yes,no,cellular,6,may,145,1,-1,0,unknown,0
1654,3195,33,services,married,primary,no,6904,no,no,telephone,20,nov,114,2,-1,0,unknown,0
1655,1693,37,technician,single,secondary,no,2442,no,no,cellular,16,feb,91,3,-1,0,unknown,1
1656,418,39,self-employed,married,secondary,no,167,yes,yes,cellular,17,jul,330,1,-1,0,unknown,0
1657,3886,36,management,single,tertiary,no,678,no,yes,unknown,4,jul,85,3,-1,0,unknown,0
1658,610,50,services,single,secondary,no,72,no,no,unknown,8,may,141,2,-1,0,unknown,0
1659,3252,38,management,married,tertiary,no,2278,yes,yes,cellular,13,may,244,1,-1,0,unknown,0
1660,760,59,admin.,married,secondary,no,817,no,no,cellular,9,apr,304,1,-1,0,unknown,0
1661,4009,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255,3,148,1,success,1
1662,3612,50,management,divorced,tertiary,no,356,no,no,cellular,8,may,198,2,358,5,other,0
1663,1330,27,blue-collar,married,secondary,yes,-584,yes,no,cellular,7,may,411,2,-1,0,unknown,0
1664,3357,53,blue-collar,married,primary,no,25,yes,no,unknown,6,may,266,3,-1,0,unknown,0
1665,912,43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,257,2,-1,0,unknown,0
1666,4497,31,entrepreneur,single,tertiary,no,38,no,no,cellular,20,nov,185,2,-1,0,unknown,0
1667,4192,29,management,single,secondary,no,584,yes,no,unknown,16,jun,541,19,-1,0,unknown,0
1668,574,35,services,divorced,secondary,no,67,yes,no,cellular,5,may,192,2,-1,0,unknown,0
1669,1533,32,blue-collar,single,secondary,no,1721,yes,no,unknown,21,may,650,2,-1,0,unknown,0
1670,4299,37,services,married,secondary,no,0,yes,yes,cellular,31,jul,187,2,-1,0,unknown,0
1671,3750,79,retired,divorced,unknown,no,2628,no,no,telephone,8,jul,220,7,450,2,failure,0
1672,2773,35,management,divorced,tertiary,no,0,yes,no,telephone,29,oct,171,1,-1,0,unknown,1
1673,2089,38,management,single,tertiary,no,104,yes,no,cellular,6,may,606,3,-1,0,unknown,1
1674,675,37,technician,married,secondary,no,64,yes,no,cellular,12,may,239,4,278,2,other,0
1675,4105,39,entrepreneur,married,secondary,no,0,no,no,cellular,21,nov,108,7,-1,0,unknown,0
1676,1246,47,management,married,tertiary,no,109,yes,no,cellular,22,jul,268,1,-1,0,unknown,0
1677,3081,52,technician,divorced,secondary,no,280,no,no,cellular,14,jul,393,5,-1,0,unknown,0
1678,917,32,self-employed,single,secondary,no,1259,no,no,cellular,25,jul,184,2,-1,0,unknown,0
1679,338,63,retired,married,primary,no,1084,no,no,cellular,14,oct,201,1,183,1,success,0
1680,3574,34,housemaid,married,tertiary,no,0,no,no,cellular,26,may,141,1,188,1,failure,0
1681,662,38,technician,single,tertiary,no,25,yes,no,cellular,1,jun,232,2,-1,0,unknown,1
1682,4336,40,blue-collar,married,secondary,no,440,yes,no,unknown,5,jun,327,2,-1,0,unknown,0
1683,1720,30,blue-collar,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,unknown,0
1684,373,51,technician,married,secondary,no,-379,yes,no,cellular,5,aug,261,1,-1,0,unknown,0
1685,3243,27,management,single,tertiary,no,390,no,no,cellular,28,oct,190,1,82,1,success,0
1686,2459,46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,unknown,0
1687,834,50,unemployed,married,secondary,no,1772,no,no,cellular,29,jul,206,4,-1,0,unknown,0
1688,4469,36,management,divorced,tertiary,no,0,no,no,cellular,28,aug,81,4,-1,0,unknown,0
1689,1536,32,technician,single,secondary,no,2979,no,no,cellular,25,may,156,1,-1,0,unknown,0
1690,2683,33,housemaid,married,primary,no,212,yes,no,cellular,11,jul,260,2,-1,0,unknown,0
1691,3278,59,entrepreneur,married,primary,no,0,no,no,telephone,19,nov,207,2,153,1,failure,0
1692,1105,41,management,married,tertiary,no,2885,no,no,cellular,19,nov,40,1,-1,0,unknown,0
1693,4493,28,technician,single,tertiary,no,0,yes,no,unknown,4,jun,205,6,-1,0,unknown,0
1694,216,45,technician,married,secondary,no,1410,no,no,cellular,11,aug,71,2,-1,0,unknown,0
1695,1454,45,services,single,primary,no,1893,yes,no,unknown,3,jun,1259,6,-1,0,unknown,1
1696,1719,48,management,married,secondary,no,4415,yes,no,cellular,8,apr,1032,3,141,7,failure,1
1697,4040,53,entrepreneur,married,primary,no,27,yes,no,telephone,10,sep,230,3,-1,0,unknown,1
1698,4319,70,retired,divorced,secondary,no,6850,no,no,telephone,5,mar,252,3,183,1,failure,0
1699,1786,37,services,single,secondary,no,1175,yes,no,cellular,15,may,102,1,333,2,failure,0
1700,4125,30,technician,married,secondary,no,-393,yes,yes,cellular,16,jul,435,1,-1,0,unknown,1
1701,1393,55,retired,married,primary,no,4424,no,no,cellular,5,aug,67,4,-1,0,unknown,0
1702,2741,37,technician,single,secondary,no,61,yes,no,unknown,19,may,182,8,-1,0,unknown,0
1703,2375,26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451,2,-1,0,unknown,1
1704,4488,31,unemployed,single,secondary,no,315,no,no,cellular,30,jan,130,1,2,1,other,0
1705,1973,59,blue-collar,married,unknown,no,139,no,no,unknown,5,jun,153,1,-1,0,unknown,0
1706,2135,57,housemaid,married,tertiary,no,3,no,no,cellular,4,aug,142,2,-1,0,unknown,0
1707,1207,36,entrepreneur,married,primary,no,177,yes,no,unknown,12,may,63,5,-1,0,unknown,0
1708,361,42,blue-collar,married,primary,no,0,yes,yes,cellular,7,may,209,2,-1,0,unknown,0
1709,286,47,admin.,married,secondary,no,1060,yes,no,unknown,6,jun,83,3,-1,0,unknown,0
1710,2914,37,blue-collar,married,primary,no,655,yes,no,cellular,5,feb,127,2,258,4,failure,0
1711,502,31,management,married,tertiary,no,13,no,no,cellular,28,aug,110,5,-1,0,unknown,0
1712,3328,32,management,single,tertiary,no,112,yes,no,cellular,5,may,118,1,-1,0,unknown,0
1713,531,58,management,married,primary,no,76,yes,no,telephone,18,may,54,4,-1,0,unknown,0
1714,585,43,management,divorced,tertiary,no,38,yes,no,cellular,25,jul,197,6,-1,0,unknown,0
1715,3940,24,student,single,secondary,no,1847,no,no,cellular,9,dec,390,1,-1,0,unknown,0
1716,2073,33,blue-collar,single,secondary,no,697,no,no,cellular,6,feb,860,2,-1,0,unknown,1
1717,3476,33,blue-collar,married,secondary,no,625,yes,no,unknown,28,may,410,1,-1,0,unknown,0
1718,1333,31,technician,single,secondary,no,628,yes,no,unknown,12,may,1083,2,-1,0,unknown,0
1719,3916,38,entrepreneur,married,tertiary,no,0,yes,no,cellular,18,nov,185,3,-1,0,unknown,0
1720,2359,36,services,single,secondary,no,417,yes,no,cellular,6,feb,15,10,207,3,failure,0
1721,249,43,technician,married,secondary,no,0,no,yes,cellular,8,may,9,2,172,5,failure,0
1722,4234,58,blue-collar,divorced,primary,no,8218,yes,no,cellular,31,jul,124,10,-1,0,unknown,0
1723,3344,30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,429,1,-1,0,unknown,0
1724,356,46,services,married,secondary,no,271,yes,no,unknown,16,may,134,4,-1,0,unknown,0
1725,3749,37,management,married,tertiary,no,410,no,no,cellular,29,jan,337,2,-1,0,unknown,0
1726,1216,29,management,single,tertiary,no,15459,no,no,cellular,26,may,245,3,97,7,success,0
1727,3853,54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,1,-1,0,unknown,1
1728,2750,36,entrepreneur,married,tertiary,no,6,no,no,telephone,30,oct,246,1,-1,0,unknown,0
1729,3605,27,management,single,tertiary,no,88,no,no,cellular,4,may,143,1,-1,0,unknown,0
1730,2211,55,management,divorced,tertiary,no,1598,no,no,cellular,22,aug,607,4,-1,0,unknown,0
1731,2883,46,self-employed,married,tertiary,no,1148,no,no,telephone,29,jul,104,2,-1,0,unknown,0
1732,2161,51,technician,married,primary,no,260,no,no,cellular,19,aug,137,2,-1,0,unknown,0
1733,2629,56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,unknown,0
1734,4030,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,1,failure,0
1735,3690,80,housemaid,married,primary,no,0,no,no,cellular,23,feb,639,1,189,1,failure,1
1736,3629,31,blue-collar,married,secondary,no,401,no,no,cellular,14,aug,96,3,-1,0,unknown,0
1737,4232,38,technician,single,secondary,no,-242,yes,no,cellular,18,may,1173,3,278,6,success,1
1738,3032,32,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,unknown,0
1739,3630,44,technician,divorced,unknown,no,759,yes,no,unknown,23,may,397,1,-1,0,unknown,0
1740,3431,28,student,single,secondary,no,153,no,no,cellular,23,jul,1124,2,-1,0,unknown,1
1741,3897,53,management,married,primary,no,2096,no,no,unknown,9,jun,104,1,-1,0,unknown,0
1742,2003,46,admin.,married,secondary,no,-121,yes,yes,cellular,8,jul,214,4,-1,0,unknown,0
1743,3577,32,management,married,tertiary,no,0,no,no,cellular,26,aug,104,9,-1,0,unknown,0
1744,1922,33,admin.,single,secondary,no,-300,yes,yes,cellular,25,jul,184,1,-1,0,unknown,0
1745,1178,27,blue-collar,divorced,secondary,no,1,yes,no,cellular,14,jul,116,3,-1,0,unknown,0
1746,2092,51,services,married,secondary,no,0,no,no,cellular,18,jul,439,3,-1,0,unknown,0
1747,1374,45,self-employed,married,secondary,no,706,no,no,cellular,30,apr,78,2,176,1,success,0
1748,3520,32,management,single,tertiary,no,347,yes,no,cellular,18,may,213,1,264,6,failure,0
1749,2110,31,blue-collar,married,secondary,no,-498,yes,no,cellular,21,jul,357,1,-1,0,unknown,0
1750,4071,28,admin.,married,secondary,no,12,yes,no,cellular,30,jan,73,3,256,3,other,0
1751,821,31,management,single,tertiary,no,112,yes,no,cellular,2,feb,159,2,271,1,failure,0
1752,3331,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success,1
1753,3091,38,blue-collar,married,secondary,no,376,yes,no,unknown,7,may,1521,1,-1,0,unknown,0
1754,464,32,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185,1,99,5,success,1
1755,3746,50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,0
1756,3512,33,management,single,tertiary,no,335,no,no,cellular,29,aug,130,4,-1,0,unknown,0
1757,4317,27,services,single,secondary,yes,-1,no,no,cellular,22,jul,60,2,-1,0,unknown,0
1758,2209,59,retired,married,secondary,no,0,no,no,cellular,18,jul,247,4,-1,0,unknown,0
1759,2174,35,services,married,secondary,no,819,yes,no,telephone,14,jul,102,14,-1,0,unknown,0
1760,4093,69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,417,1,184,4,success,1
1761,3685,33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,0
1762,2479,34,technician,married,secondary,no,-136,yes,yes,cellular,12,aug,131,2,-1,0,unknown,0
1763,2711,47,unknown,married,unknown,no,677,no,no,cellular,7,aug,384,1,99,4,success,0
1764,3209,50,services,married,secondary,no,60,no,yes,cellular,27,aug,151,8,-1,0,unknown,0
1765,3616,45,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,0
1766,1499,50,management,married,tertiary,no,-94,no,yes,unknown,25,jun,75,1,-1,0,unknown,0
1767,4362,40,technician,married,secondary,no,697,no,no,cellular,24,jun,220,2,219,2,other,0
1768,2800,40,technician,married,secondary,no,2715,yes,no,unknown,29,may,125,2,-1,0,unknown,0
1769,2702,57,housemaid,married,secondary,no,158,yes,no,telephone,10,jul,73,1,-1,0,unknown,0
1770,3165,53,management,married,tertiary,no,37,no,no,cellular,28,aug,51,9,-1,0,unknown,0
1771,862,41,admin.,single,secondary,no,1020,yes,no,unknown,19,may,882,1,-1,0,unknown,1
1772,2483,40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,unknown,0
1773,2926,33,blue-collar,married,tertiary,no,1465,no,no,cellular,19,aug,98,4,-1,0,unknown,0
1774,3008,48,management,married,unknown,no,0,yes,no,cellular,8,may,612,1,344,1,other,0
1775,3113,36,admin.,divorced,secondary,no,-37,yes,no,unknown,27,may,151,1,-1,0,unknown,0
1776,1695,43,admin.,married,secondary,no,132,no,no,cellular,19,aug,574,1,84,3,success,1
1777,1826,40,technician,married,secondary,no,1819,no,no,cellular,5,jun,398,2,-1,0,unknown,0
1778,3792,42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,unknown,0
1779,82,28,admin.,single,secondary,no,177,yes,yes,cellular,6,may,150,1,-1,0,unknown,0
1780,2212,34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,1
1781,2769,45,admin.,married,secondary,no,0,no,no,cellular,19,aug,145,10,-1,0,unknown,0
1782,3389,46,management,divorced,secondary,no,361,yes,no,unknown,19,may,86,7,-1,0,unknown,0
1783,291,47,blue-collar,married,secondary,no,480,yes,no,unknown,28,may,211,2,-1,0,unknown,0
1784,2752,23,blue-collar,single,primary,no,8627,yes,no,unknown,3,jun,281,1,-1,0,unknown,0
1785,1217,44,blue-collar,married,primary,no,271,yes,yes,unknown,9,may,94,1,-1,0,unknown,0
1786,2014,74,retired,divorced,secondary,no,4079,no,no,cellular,19,oct,343,3,-1,0,unknown,1
1787,3506,54,management,married,tertiary,no,3,no,yes,cellular,8,jul,443,1,-1,0,unknown,0
1788,993,31,admin.,married,secondary,no,314,yes,no,cellular,17,apr,279,1,-1,0,unknown,0
1789,4186,52,technician,married,tertiary,no,0,no,no,cellular,9,aug,145,3,94,4,success,0
1790,1156,38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,jun,1030,6,-1,0,unknown,0
1791,4288,44,technician,divorced,secondary,no,0,no,no,cellular,28,jul,264,5,-1,0,unknown,0
1792,4448,44,unemployed,married,secondary,no,304,yes,no,unknown,12,may,129,2,-1,0,unknown,0
1793,1199,35,management,single,tertiary,no,2988,yes,no,cellular,25,may,179,1,-1,0,unknown,0
1794,793,49,management,divorced,tertiary,no,1405,no,no,unknown,8,jun,29,1,-1,0,unknown,0
1795,1769,50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,101,1,-1,0,unknown,0
1796,316,46,blue-collar,married,secondary,no,182,no,no,cellular,4,feb,56,1,-1,0,unknown,0
1797,3148,36,admin.,single,secondary,no,1927,yes,no,cellular,18,nov,288,1,137,1,other,0
1798,3105,30,services,divorced,secondary,no,0,yes,no,cellular,13,may,172,1,-1,0,unknown,0
1799,1955,46,management,divorced,tertiary,no,-154,yes,yes,unknown,27,may,107,2,-1,0,unknown,0
1800,3969,40,self-employed,married,primary,no,92,yes,no,unknown,13,may,92,1,-1,0,unknown,0
1801,237,57,technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,-1,0,unknown,0
1802,4374,45,services,divorced,primary,no,3854,yes,no,unknown,20,jun,10,3,-1,0,unknown,0
1803,2708,33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,other,0
1804,4354,31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,39,1,-1,0,unknown,0
1805,1147,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10,10,-1,0,unknown,0
1806,4134,29,blue-collar,married,secondary,no,424,yes,yes,unknown,14,may,241,2,-1,0,unknown,0
1807,2427,39,technician,single,tertiary,no,1190,no,no,cellular,8,aug,136,1,-1,0,unknown,0
1808,2085,33,blue-collar,married,secondary,no,-77,yes,no,cellular,28,jul,151,3,-1,0,unknown,0
1809,2844,46,admin.,married,secondary,no,120,yes,no,unknown,14,may,20,11,-1,0,unknown,0
1810,2522,59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,unknown,0
1811,2669,58,housemaid,married,primary,no,0,yes,no,telephone,9,jul,148,1,-1,0,unknown,0
1812,1176,50,management,married,tertiary,no,-470,yes,no,cellular,8,may,506,2,170,3,failure,0
1813,1919,34,admin.,married,tertiary,no,2552,yes,yes,cellular,25,sep,74,1,-1,0,unknown,0
1814,951,55,management,married,tertiary,no,979,no,yes,cellular,8,jul,123,1,-1,0,unknown,0
1815,4499,45,blue-collar,divorced,primary,no,942,no,no,cellular,21,nov,362,1,-1,0,unknown,0
1816,1469,59,technician,married,secondary,no,259,no,no,cellular,15,jun,415,1,89,1,success,1
1817,3441,31,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,79,3,-1,0,unknown,0
1818,2631,37,admin.,single,secondary,no,-296,yes,no,cellular,20,apr,81,1,-1,0,unknown,0
1819,3471,46,blue-collar,married,primary,no,1291,yes,no,cellular,14,may,142,3,259,17,failure,0
1820,4386,39,management,divorced,tertiary,no,355,yes,no,cellular,25,aug,313,5,-1,0,unknown,0
1821,1331,42,self-employed,married,secondary,no,97,no,no,cellular,10,jul,108,2,-1,0,unknown,0
1822,4422,37,services,divorced,primary,no,260,yes,no,cellular,17,apr,446,2,-1,0,unknown,0
1823,1013,34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,unknown,0
1824,3618,45,admin.,married,secondary,no,248,no,no,cellular,16,jul,212,2,-1,0,unknown,0
1825,3438,49,blue-collar,married,unknown,no,3096,no,no,unknown,16,jun,147,2,-1,0,unknown,0
1826,4231,39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,1
1827,2585,60,management,married,primary,no,4895,no,no,unknown,9,jun,313,1,-1,0,unknown,0
1828,892,27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure,1
1829,95,41,unknown,single,tertiary,no,1567,no,no,cellular,1,jul,291,2,-1,0,unknown,0
1830,116,30,services,married,secondary,no,1808,yes,no,cellular,18,may,83,2,-1,0,unknown,0
1831,1222,27,admin.,single,secondary,no,15,no,yes,cellular,21,jul,177,1,-1,0,unknown,0
1832,1780,58,management,divorced,tertiary,no,1533,no,no,unknown,15,may,137,2,-1,0,unknown,0
1833,1385,42,admin.,married,secondary,no,3165,yes,no,unknown,16,jun,298,4,-1,0,unknown,0
1834,2088,26,management,single,tertiary,no,592,no,no,telephone,29,jan,145,2,164,1,other,0
1835,1442,73,retired,married,primary,no,1388,no,no,cellular,20,jul,146,3,190,3,success,0
1836,3290,49,retired,married,primary,no,1672,no,no,cellular,17,jul,128,3,-1,0,unknown,0
